Country,ISO,Sex,Year,Mean_BMI_children,Prevalence_obesity_children,Prevalence_overweight_children,Prevalence_underweight_children,Mean_BMI_adults,Prevalence_obesity_adults,Prevalence_underweight_adults,Prevalence_morbid_obesity_adults,Diabetes_prevalence,Systolic_blood_pressure,Prevalence_raised_blood_pressure,Region,Superregion,Years_of_education,Urbanisation,Western_diet_score,GDP_USD
United States of America,USA,Male,1990,20.11743549,0.114933941,0.281841831,0.094833058,26.50458938,0.176103388,0.010421189,0.009199249,0.056699552,124.1147752,0.211804602,High-income English-speaking countries,High-income Western countries,12.7875,0.753,1.35795359,36981.72266
United States of America,USA,Female,1991,20.48819843,0.110457156,0.284265181,0.081499622,26.3002097,0.215547319,0.028028191,0.033904613,0.049512641,117.0523485,0.150075475,High-income English-speaking countries,High-income Western countries,12.847,0.757,1.341994885,36464.32031
United States of America,USA,Male,1991,20.20762936,0.120528827,0.289887803,0.093395162,26.62073418,0.182365011,0.01007459,0.010107441,0.058035132,123.7598387,0.206928949,High-income English-speaking countries,High-income Western countries,12.847,0.757,1.341994885,36464.32031
United States of America,USA,Female,1992,20.57991597,0.11509212,0.291345476,0.079820063,26.4378216,0.222003518,0.027208089,0.036001276,0.050313103,116.8164031,0.147352211,High-income English-speaking countries,High-income Western countries,12.905,0.761,1.333916875,37240.63281
United States of America,USA,Male,1992,20.29852656,0.126293302,0.298130137,0.091964544,26.74141127,0.188895997,0.009739333,0.011108206,0.059406382,123.4324678,0.202293031,High-income English-speaking countries,High-income Western countries,12.905,0.761,1.333916875,37240.63281
United States of America,USA,Female,1993,20.67111088,0.119858876,0.298504961,0.078175413,26.57917443,0.228674923,0.026405732,0.038199317,0.051133153,116.6102842,0.144800951,High-income English-speaking countries,High-income Western countries,12.962,0.765,1.32822493,37761.65234
United States of America,USA,Male,1993,20.38923941,0.132242936,0.306554017,0.090542232,26.86555064,0.195690708,0.009415838,0.012200064,0.060801729,123.1331164,0.197942227,High-income English-speaking countries,High-income Western countries,12.962,0.765,1.32822493,37761.65234
United States of America,USA,Female,1994,20.76173673,0.124728978,0.305679016,0.076575232,26.72308715,0.235549408,0.025629396,0.040502296,0.051986014,116.4320164,0.142366851,High-income English-speaking countries,High-income Western countries,13.0175,0.769,1.327256963,38807.06641
United States of America,USA,Male,1994,20.47964458,0.138274426,0.315081687,0.089147094,26.99272182,0.202719666,0.00910226,0.013391543,0.062224296,122.8664782,0.193904907,High-income English-speaking countries,High-income Western countries,13.0175,0.769,1.327256963,38807.06641
United States of America,USA,Female,1995,20.85209172,0.129658718,0.312817897,0.075037397,26.86862952,0.242593855,0.024881875,0.042904561,0.052860272,116.2841708,0.140049823,High-income English-speaking countries,High-income Western countries,13.0715,0.773,1.314167223,39390.23047
United States of America,USA,Male,1995,20.56951573,0.144408967,0.323681776,0.087773076,27.12153255,0.20994677,0.008798886,0.014686144,0.063644935,122.6333715,0.190125712,High-income English-speaking countries,High-income Western countries,13.0715,0.773,1.314167223,39390.23047
United States of America,USA,Female,1996,20.94174736,0.134603704,0.319846744,0.07355926,27.0147798,0.249734036,0.024173111,0.045395789,0.05374673,116.1687992,0.137825711,High-income English-speaking countries,High-income Western countries,13.1245,0.7766,1.300780878,40412.51953
United States of America,USA,Male,1996,20.65911089,0.150583194,0.332253848,0.086431675,27.25068713,0.217326865,0.008505227,0.016082859,0.065073424,122.4352756,0.186612216,High-income English-speaking countries,High-income Western countries,13.1245,0.7766,1.300780878,40412.51953
United States of America,USA,Female,1997,21.03131732,0.139511233,0.326694051,0.072150532,27.16038175,0.256961005,0.023499717,0.047958231,0.054618061,116.0850611,0.135660973,High-income English-speaking countries,High-income Western countries,13.176,0.7802,1.289312954,41720.66016
United States of America,USA,Male,1997,20.74807691,0.156785786,0.340780072,0.085131707,27.37964742,0.22486832,0.00822313,0.0175837,0.06644578,122.2758059,0.183334062,High-income English-speaking countries,High-income Western countries,13.176,0.7802,1.289312954,41720.66016
United States of America,USA,Female,1998,21.11799797,0.144377687,0.33335344,0.070804723,27.30390233,0.264217028,0.022861749,0.050575255,0.055485641,116.0328432,0.133597783,High-income English-speaking countries,High-income Western countries,13.226,0.7838,1.296936342,43072.12109
United States of America,USA,Male,1998,20.83552077,0.162915715,0.34914383,0.083902177,27.50787296,0.232511424,0.00795288,0.019179374,0.067797662,122.1600139,0.180388214,High-income English-speaking countries,High-income Western countries,13.226,0.7838,1.296936342,43072.12109
United States of America,USA,Female,1999,21.20070984,0.149157318,0.339777947,0.069526953,27.44478625,0.271497054,0.022265503,0.053249336,0.056343188,116.0109652,0.131576478,High-income English-speaking countries,High-income Western countries,13.2745,0.7874,1.299488643,44644.00391
United States of America,USA,Male,1999,20.91977474,0.168974149,0.357317826,0.082721605,27.63537542,0.24024547,0.007695367,0.020866015,0.069118784,122.0817804,0.177710356,High-income English-speaking countries,High-income Western countries,13.2745,0.7874,1.299488643,44644.00391
United States of America,USA,Female,2000,21.27679526,0.153782566,0.345891296,0.068331797,27.58170466,0.278757092,0.021712682,0.05596227,0.057158949,116.0126814,0.129574268,High-income English-speaking countries,High-income Western countries,13.322,0.791,1.299144704,45956
United States of America,USA,Male,2000,21.00001435,0.174892193,0.365254411,0.081600962,27.76170662,0.248030189,0.00744865,0.022635206,0.070364508,122.0370265,0.175225703,High-income English-speaking countries,High-income Western countries,13.322,0.791,1.299144704,45956
United States of America,USA,Female,2001,21.34404856,0.158167134,0.351541547,0.067244975,27.71194812,0.285879569,0.021206183,0.05868131,0.057915741,116.0318467,0.127575095,High-income English-speaking countries,High-income Western countries,13.3685,0.7926,1.29492914,45935.06641
United States of America,USA,Male,2001,21.07378153,0.180503651,0.37272494,0.080584759,27.88524423,0.255742911,0.007217944,0.024474857,0.071537811,122.0256376,0.172905366,High-income English-speaking countries,High-income Western countries,13.3685,0.7926,1.29492914,45935.06641
United States of America,USA,Female,2002,21.40004251,0.162235333,0.356687836,0.066270332,27.83557814,0.292857521,0.020741171,0.061407962,0.05857671,116.0686757,0.12559997,High-income English-speaking countries,High-income Western countries,13.413,0.7942,1.310592217,46319.21484
United States of America,USA,Male,2002,21.13747616,0.185800744,0.379712756,0.079667142,28.00486439,0.263360795,0.007003036,0.026376213,0.072625193,122.0509302,0.170788217,High-income English-speaking countries,High-income Western countries,13.413,0.7942,1.310592217,46319.21484
United States of America,USA,Female,2003,21.44334634,0.165982318,0.361345905,0.06539164,27.95167015,0.299708733,0.02031089,0.064134351,0.059168026,116.118804,0.123666227,High-income English-speaking countries,High-income Western countries,13.4565,0.7958,1.331394315,47204.48828
United States of America,USA,Male,2003,21.18779437,0.190760055,0.38624179,0.078831287,28.12022792,0.270887693,0.006800951,0.028339584,0.073639687,122.1142925,0.168916624,High-income English-speaking countries,High-income Western countries,13.4565,0.7958,1.331394315,47204.48828
United States of America,USA,Female,2004,21.4750508,0.169389658,0.365540402,0.064607001,28.06104725,0.306411742,0.019915729,0.066846809,0.059691196,116.185485,0.121780445,High-income English-speaking countries,High-income Western countries,13.499,0.7974,1.34866763,48545.96094
United States of America,USA,Male,2004,21.22543455,0.195406258,0.392310289,0.078095471,28.23063532,0.278322715,0.00661011,0.030359802,0.074584509,122.2060799,0.167226475,High-income English-speaking countries,High-income Western countries,13.499,0.7974,1.34866763,48545.96094
United States of America,USA,Female,2005,21.49529736,0.172457798,0.369248134,0.06390605,28.16483363,0.312997336,0.019552976,0.069561412,0.060157547,116.2703112,0.119995887,High-income English-speaking countries,High-income Western countries,13.54,0.799,1.379740541,49712.52734
United States of America,USA,Male,2005,21.25078214,0.199704534,0.397884908,0.077450578,28.33478841,0.285671294,0.006429843,0.032434255,0.075481783,122.3304284,0.165819942,High-income English-speaking countries,High-income Western countries,13.54,0.799,1.379740541,49712.52734
United States of America,USA,Female,2006,21.5069105,0.175231197,0.372550107,0.063285997,28.26364178,0.319473783,0.019216552,0.072276162,0.060590028,116.3729514,0.118319784,High-income English-speaking countries,High-income Western countries,13.5805,0.8008,1.402425374,50548.36719
United States of America,USA,Male,2006,21.26805044,0.203715334,0.403079153,0.076878362,28.43304641,0.292944305,0.006259084,0.034555138,0.076343836,122.4809554,0.164623627,High-income English-speaking countries,High-income Western countries,13.5805,0.8008,1.402425374,50548.36719
United States of America,USA,Female,2007,21.51508263,0.177769711,0.375510568,0.062730639,28.35860352,0.325862886,0.018900398,0.07501058,0.060997458,116.4886034,0.116656279,High-income English-speaking countries,High-income Western countries,13.6185,0.8026,1.382552632,50966.11328
United States of America,USA,Male,2007,21.2814986,0.207473028,0.407947208,0.076363647,28.52403974,0.300161006,0.006096108,0.036726906,0.077101393,122.6357924,0.163364487,High-income English-speaking countries,High-income Western countries,13.6185,0.8026,1.382552632,50966.11328
United States of America,USA,Female,2008,21.52116901,0.18007881,0.3781559,0.062233036,28.44960829,0.332174564,0.018606881,0.077756419,0.061385363,116.6083009,0.115028102,High-income English-speaking countries,High-income Western countries,13.6565,0.8044,1.351552592,50339.71094
United States of America,USA,Male,2008,21.29024764,0.210948139,0.412497792,0.075905294,28.60709156,0.30733194,0.005940019,0.038961332,0.077762653,122.7840838,0.161994758,High-income English-speaking countries,High-income Western countries,13.6565,0.8044,1.351552592,50339.71094
United States of America,USA,Female,2009,21.5267606,0.182230963,0.380596103,0.061776891,28.5371162,0.33843213,0.01833155,0.080510452,0.061780509,116.7252082,0.113492488,High-income English-speaking countries,High-income Western countries,13.693,0.8062,1.332575941,48501.91797
United States of America,USA,Male,2009,21.29574836,0.214193195,0.41675648,0.075495412,28.68092622,0.314480263,0.005789717,0.041251355,0.078360729,122.9214395,0.160572814,High-income English-speaking countries,High-income Western countries,13.693,0.8062,1.332575941,48501.91797
United States of America,USA,Female,2010,21.53274843,0.184242954,0.382856947,0.061358739,28.62012062,0.344648011,0.018069708,0.083282066,0.062226214,116.831573,0.112014609,High-income English-speaking countries,High-income Western countries,13.728,0.808,1.308083073,49307.37891
United States of America,USA,Male,2010,21.29889824,0.2172186,0.42074765,0.075116404,28.7442759,0.321613523,0.005647017,0.043616945,0.078955087,123.0395329,0.159119558,High-income English-speaking countries,High-income Western countries,13.728,0.808,1.308083073,49307.37891
United States of America,USA,Female,2011,21.54039687,0.186117566,0.384957022,0.060975816,28.69826191,0.350848165,0.017818085,0.086100713,0.062761677,116.9346574,0.11064516,High-income English-speaking countries,High-income Western countries,13.762,0.8096,1.298733092,49854.52344
United States of America,USA,Male,2011,21.29982563,0.220076568,0.424541522,0.074757441,28.79841336,0.328731411,0.005511206,0.046058778,0.079658472,123.1473115,0.157765264,High-income English-speaking countries,High-income Western countries,13.762,0.8096,1.298733092,49854.52344
United States of America,USA,Female,2012,21.54825953,0.187894,0.386940789,0.060624475,28.77371996,0.357014794,0.017579,0.088955913,0.063248376,117.027324,0.109285014,High-income English-speaking countries,High-income Western countries,13.795,0.8112,1.329471546,50865.93359
United States of America,USA,Male,2012,21.29942996,0.222787361,0.428178699,0.074425651,28.84501159,0.335864628,0.00538105,0.048584233,0.080307043,123.2591181,0.15653492,High-income English-speaking countries,High-income Western countries,13.795,0.8112,1.329471546,50865.93359
United States of America,USA,Female,2013,21.55568054,0.189616609,0.388861094,0.060306436,28.84840157,0.363170379,0.017351039,0.091849718,0.063775682,117.1139523,0.107966167,High-income English-speaking countries,High-income Western countries,13.827,0.8128,1.326715147,51450.73828
United States of America,USA,Male,2013,21.2996947,0.225393048,0.431673192,0.074116859,28.88799473,0.343023406,0.005255465,0.051198051,0.080987421,123.3626125,0.155337603,High-income English-speaking countries,High-income Western countries,13.827,0.8128,1.326715147,51450.73828
United States of America,USA,Female,2014,21.56291055,0.191293431,0.390725655,0.06002713,28.92275041,0.369330012,0.017134078,0.094778033,0.064363376,117.1962488,0.10668746,High-income English-speaking countries,High-income Western countries,13.858,0.8144,1.323958748,52452.58984
United States of America,USA,Male,2014,21.30048432,0.227933886,0.435079297,0.073852,28.92939724,0.350211972,0.005135164,0.053897627,0.081696543,123.4620195,0.154184255,High-income English-speaking countries,High-income Western countries,13.858,0.8144,1.323958748,52452.58984
United States of America,USA,Female,2015,21.57137297,0.192974917,0.392584068,0.059785237,28.99665654,0.375474907,0.01692779,0.097732339,NA,117.2790725,0.105448345,High-income English-speaking countries,High-income Western countries,13.888,0.816,1.321202349,53223.24219
United States of America,USA,Male,2015,21.30223375,0.230427453,0.438433526,0.073636495,28.97117223,0.357449409,0.005020332,0.0567078,NA,123.5609921,0.153083321,High-income English-speaking countries,High-income Western countries,13.888,0.816,1.321202349,53223.24219
United States of America,USA,Female,2016,21.58047951,0.194664542,0.394451109,0.059568129,29.07070589,0.381627333,0.016730156,0.100732078,NA,NA,NA,NA,NA,NA,NA,NA,NA
United States of America,USA,Male,2016,21.30440023,0.232946902,0.441798304,0.073466009,29.01322022,0.364743138,0.004912145,0.059622864,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruguay,URY,Female,1975,18.94926716,0.042321136,0.185236782,0.143351072,24.60255864,0.152846986,0.032834035,0.008189562,NA,129.804211,0.388237176,Southern and Tropical Latin America,Latin America and Caribbean,5.815,0.834,1.321612423,8483.160156
